"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","WESD","WESF"
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-23",,,"0.31",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-25","    2","0.27",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-26",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-27",,,"0.31",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-28",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-29",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-09-30",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-01",,,"0.04",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-02",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-03",,,"0.08",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-04",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-06",,,"0.92",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-07",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-08",,,"0.27",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-09",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-11",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-12",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-13",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-14",,,"0.12",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-15",,,"0.32",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-16",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-18",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-19",,,"0.57",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-20",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-22","    2","0.34","0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-23","    2",,"0.56",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-24",,,"0.68",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-25",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-26",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-27",,,"0.86",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-28",,,"0.42",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-29",,,"0.56",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-30",,,"1.48",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-10-31",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-01",,,"0.76",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-02",,,"0.61",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-03",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-06",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-08",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-10",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-11",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-12",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-13",,,"0.70","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-14",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-24",,,"0.11","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-25",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-26",,,"0.13","1.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-27",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-29",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-11-30",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-01",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-02",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-03",,,"0.42",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-04",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-05",,,"0.49",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-08",,,"0.11",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-09",,,"0.11",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-10",,,"0.43",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-11",,,"0.09",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-12",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-14",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-16",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-17",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-18",,,"0.33",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-19",,,"0.53",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-21",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-22",,,"0.11","0.2","0.2",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-23",,,"0.03","1.0","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-24",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-25",,,"0.02","0.5","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-26",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-27",,,"0.76","10.0","10.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-28",,,"0.06","0.5","9.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-29",,,"0.03","0.3","8.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-30",,,"0.17","3.0","10.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2012-12-31",,,"0.00","0.0","8.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-01",,,"0.08","0.7","8.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-02",,,"0.00","0.0","8.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-03",,,"0.01","0.3","7.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-04",,,"0.04","0.5","7.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-05",,,"0.00","0.0","7.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-06",,,"0.00","0.0","7.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-07",,,"0.26","1.0","6.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-08",,,"0.00","0.0","6.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-09",,,"0.00","0.0","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-10",,,"0.00","0.0","2.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-11",,,"0.00","0.0","1.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-12",,,"0.11",,"0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-13",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-14",,,"0.07",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-17",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-18",,,"0.02","0.5","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-19",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-20",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-21",,,"0.01","0.4","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-22",,,"0.33","8.2","5.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-23",,,"0.03","0.5","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-24",,,"0.31","3.1","7.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-25",,,"0.04","0.8","7.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-26",,,"0.00","0.1","6.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-27",,,"0.00","0.0","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-28",,,"0.25","1.0","6.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-29",,,"0.24",,"2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-30",,,"0.63",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-01-31",,,"0.24","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-01",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-02",,,"0.16","2.9","3.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-03",,,"0.04","0.4","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-04",,,"0.01","0.8","3.0","0.2",
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-05",,,"0.06","2.6","4.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-06",,,"0.02","0.3","3.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-07",,,"0.00","0.0","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-08",,,"0.00","0.0","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-09",,,"0.60","4.0","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-10",,,"0.00","0.0","5.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-11",,,"0.06",,"2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-12",,,"0.01","0.2","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-13",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-14",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-15",,,"0.13",,"0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-16",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-17",,,"0.00","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-18",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-19",,,"0.16",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-20",,,"0.32","2.0","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-21",,,"0.00","0.0","1.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-22",,,"0.00","0.0","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-23",,,"0.02",,"0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-24",,,"0.00","0.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-25",,,"0.01","0.3","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-26",,,"0.00","0.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-27",,,"0.78",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-02-28",,,"0.62","0.5","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-01",,,"0.11","0.9","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-02",,,"0.00","0.0","1.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-03",,,"0.08","1.8","2.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-04",,,"0.02","0.5","3.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-05",,,"0.00","0.0","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-06",,,"0.00","0.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-07",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-08",,,"0.01","0.1","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-09",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-11",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-12",,,"0.33",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-14",,,"0.03","0.2","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-15",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-16",,,"0.10","0.6","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-17",,,"0.00","0.2","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-18",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-19",,,"0.24","0.5","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-20",,,"0.07","1.5","1.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-21",,,"0.00","0.1","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-22",,,"0.10","1.7","2.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-24",,,"0.00","0.0","0.5",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-25",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-26",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-27",,,"0.00","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-28",,,"0.03","0.0","0.0",,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-03-29",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-01","    3","0.11",,,"0.0","0.0",
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-02",,,"0.01","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-03",,,"0.00","0.1",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-08",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-10",,,"0.68",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-11",,,"0.66",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-12",,,"0.82",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-13",,,"0.37",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-14",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-17",,,"0.39",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-18",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-20",,,"0.26","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-21",,,"0.01","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-24",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-25",,,"0.39",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-28",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-29",,,"0.10",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-04-30",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-01",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-02",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-06",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-07",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-08",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-09",,,"0.22",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-10",,,"0.33",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-11",,,"0.82",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-12",,,"0.05",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-13",,,"0.08",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-14",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-15",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-16",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-17",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-18",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-22",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-23",,,"0.22",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-24",,,"0.27",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-25",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-26",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-28",,,"0.11",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-29",,,"1.57",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-30",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-05-31",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-01",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-02",,,"1.72",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-03",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-04",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-05",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-06",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-07",,,"1.46",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-08",,,"0.02",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-09",,,"0.05",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-10",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-11",,,"0.40",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-12",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-13",,,"0.55",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-14",,,"0.43",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-15",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-17","    2","0.15",,,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-18",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-19",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-20",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-21",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-22",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-23",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-24",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-25",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-26",,,"0.04",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-27",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-28",,,"0.29",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-29",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-06-30",,,"0.03",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-01",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-02",,,"0.33",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-03",,,"0.01",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-04",,,"0.21",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-05",,,"0.18",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-06",,,"0.12",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-07",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-08",,,"0.05",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-09",,,"0.00",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-10",,,"0.06",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-11",,,"0.04",,,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-12",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-13",,,"0.00","0.0",,,
"US1NYER0039","HAMBURG 0.4 WSW, NY US","2013-07-14",,,"0.00","0.0",,,
