"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-09-27","3.58",,,"0.00","0.0","0.0","73","83","65","  360","   10",,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-09-28","4.92",,,"0.00","0.0","0.0","73","84","65","  160","  160",,"15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-09-29","4.03",,,"0.00","0.0","0.0","73","79","69","  170","  190",,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-09-30","8.50",,,"0.04","0.0","0.0","69","71","62","   60","   60",,"16.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-01","9.84",,,"0.00","0.0","0.0","63","66","60","   30","   40",,"14.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-02","8.72",,,"0.00","0.0","0.0","63","68","60","   50","   40",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-03","8.28",,,"0.00","0.0","0.0","62","69","57","  150","  140",,"14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-04","13.20",,,"1.05","0.0","0.0","65","71","52","  290","  280",,"23.9","32.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-05","11.63",,,"0.00","0.0","0.0","54","61","47","  290","  280",,"21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-06","10.96",,,"0.00","0.0","0.0","59","71","51","  160","  180",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-07","13.65",,,"0.03","0.0","0.0","67","72","65","  180","  170",,"21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-08","15.21",,,"0.03","0.0","0.0","68","73","63","  190","  190",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-09","14.76",,,"0.00","0.0","0.0","64","69","58","  260","  270",,"25.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-10","4.70",,,"0.00","0.0","0.0","60","64","54","  310","  310",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-11","8.05",,,"0.33","0.0","0.0","56","60","52","   50","   40",,"18.1","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-12","5.82",,,"0.00","0.0","0.0","55","62","49","   60","   50",,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-13","5.82",,,"0.03","0.0","0.0","59","66","53","  160","  170",,"14.1","17.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-14","11.41",,,"0.00","0.0","0.0","68","76","64","  170","  180",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-15","15.43",,,"0.03","0.0","0.0","72","78","68","  160","  150",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-16","10.51",,,"0.77","0.0","0.0","70","72","62","  170","  180",,"21.0","30.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-17","10.74",,,"0.00","0.0","0.0","66","72","61","  200","  210",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-18","10.74",,,"0.00","0.0","0.0","64","70","57","  310","  310",,"23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-19","17.00",,,"0.00","0.0","0.0","54","57","45","  310","  310",,"25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-20","7.83",,,"0.00","0.0","0.0","50","61","44","  160","  170",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-21","7.16",,,"0.00","0.0","0.0","60","68","55","  120","   60",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-22","15.66",,,"1.26","0.0","0.0","57","59","51","  360","   10",,"28.0","40.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-23","16.78",,,"0.32","0.0","0.0","52","53","51","  330","  320",,"28.0","36.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-24","11.41",,,"0.00","0.0","0.0","55","62","51","  330","  320",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-25","11.41",,,"0.00","0.0","0.0","59","68","52","  240","  240",,"21.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-26","15.88",,,"0.00","0.0","0.0","60","62","54","  320","  290",,"25.1","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-27","10.29",,,"0.00","0.0","0.0","57","64","51","  290","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-28","6.93",,,"0.00","0.0","0.0","60","72","53","  230","  230",,"15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-29","8.95",,,"0.00","0.0","0.0","64","72","53","  310","  300",,"23.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-30","10.51",,,"0.00","0.0","0.0","54","58","49","  320","  330",,"18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-10-31","12.30",,,"0.04","0.0","0.0","50","55","45","   50","   50",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-01","17.45",,,"0.18","0.0","0.0","48","48","43","  360","  360",,"25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-02","22.59",,,"0.00","0.0","0.0","45","48","42","  350","  340",,"35.1","47.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-03","13.42",,,"0.00","0.0","0.0","48","62","41","  300","  310",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-04","8.95",,,"0.00","0.0","0.0","60","69","55","  260","  270",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-05","9.40",,,"0.00","0.0","0.0","61","64","57","  270","  260",,"21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-06","6.49",,,"0.34","0.0","0.0","53","59","48","  310","   60",,"16.1","23.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-07","18.79",,,"0.00","0.0","0.0","50","52","41","  310","  320",,"29.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-08","10.07",,,"0.00","0.0","0.0","42","48","38","  290","  290",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-09","5.37",,,"0.00","0.0","0.0","50","57","47","  240",,,"16.1",,,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-10","4.47",,,"0.00","0.0","0.0","52","61","42","  170","  180",,"14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-11","5.82",,,"0.00","0.0","0.0","55","64","47","  150","  170",,"15.0","18.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-12","7.61",,,"0.00","0.0","0.0","59","66","46","  320","  320",,"21.9","28.0","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-13","6.49",,,"0.17","0.0","0.0","46","48","37","  320","  320",,"14.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-14","15.21",,,"0.03","0.0","0.0","39","43","36","  310","  300",,"23.0","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-15","9.17",,,"0.00","0.0","0.0","38","42","34","  330","  320",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-16","6.49",,,"0.02","0.0","0.0","39","44","35","  190","  190",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-17","7.38",,,"1.49","0.0","0.0","44","53","39","  300","  290",,"25.9","33.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-18","20.58",,,"0.00","0.0","0.0","37","46","24","  270","  280",,"31.1","42.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-19","12.75",,,"0.00","0.0","0.0","27","35","22","  270","  270",,"23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-20","14.32",,,"0.00","0.0","0.0","38","46","32","  290","  280",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-21","15.43",,,"0.00","0.0","0.0","33","37","28","  310","  290",,"29.1","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-22","11.41",,,"0.00","0.0","0.0","34","44","29","  220","  220",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-23","7.61",,,"0.00","0.0","0.0","47","55","44","  230","  240",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-24","14.32",,,"0.61","0.0","0.0","58","66","49","  170","  160",,"33.1","46.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-25","10.51",,,"0.00","0.0","0.0","60","67","51","  270","  270",,"23.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-26","13.87",,,"1.07","0.4","0.0","44","51","34","  330","  330",,"25.1","31.1","    1",,,"    1",,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-27","10.51",,,"0.01","0.0","0.0","36","38","35","  330","  330",,"23.9","31.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-28","14.32",,,"0.00","0.0","0.0","34","37","29","  320","  320",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-29","6.04",,,"0.00","0.0","0.0","31","44","29","  210","  200",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-11-30","8.28",,,"0.00","0.0","0.0","47","54","44","  210","  200",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-01","10.51",,,"0.05","0.0","0.0","55","64","41","  330","  330",,"23.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-02","14.09",,,"0.11","0.0","0.0","40","43","35","   70","   80",,"21.0","25.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-03","10.74",,,"0.10","0.0","0.0","44","47","41","  290","  300",,"25.9","36.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-04","11.41",,,"0.00","0.0","0.0","42","45","37","  310","  310",,"19.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-05","9.84",,,"0.52","0.0","0.0","38","47","34","   50","   60",,"19.9","25.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-06","7.16",,,"1.29","0.0","0.0","45","49","40","   10","   10",,"23.0","28.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-07","18.12",,,"0.03","0.0","0.0","39","41","30","  360","  230",,"29.1","46.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-08","16.78",,,"0.00","0.0","0.0","30","37","25","   60","   60",,"25.1","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-09","20.80",,,"2.68","0.0","0.0","39","45","36","   40","   40",,"36.0","44.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-10","16.55",,,"0.14","1.0","0.0","39","41","32","  310","  300",,"23.9","32.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-11","15.21",,,"0.03","0.3","1.2","34","37","31","  270","  240",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-12","16.78",,,"0.00","0.0","0.0","35","38","32","  310","  310",,"23.0","30.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-13","15.43",,,"0.00","0.0","0.0","37","44","35","  320","  360",,"23.0","38.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-14","11.41",,,"0.00","0.0","0.0","40","45","38","  300","  300",,"23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-15","5.82",,,"0.00","0.0","0.0","42","49","37","  340","   90",,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-16","6.93",,,"0.16","0.0","0.0","42","49","36","   40","   60",,"14.1","19.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-17","11.86",,,"0.03","0.0","0.0","47","53","42","  310","  290",,"21.9","29.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-18","17.45",,,"0.00","0.0","0.0","41","43","38","  300","  320",,"25.9","36.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-19","14.99",,,"0.00","0.0","0.0","37","38","32","  320","  300",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-20","7.16",,,"0.00","0.0","0.0","32","33","30","  360","   30",,"14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-21","6.71",,,"0.00","0.0","0.0","33","36","32","  330","   10",,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-22","9.17",,,"0.04","0.0","0.0","38","45","35","   40","   70",,"17.0","23.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-23","10.51",,,"0.18","0.0","0.0","44","46","43","   50","   50",,"18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-24","9.17",,,"0.67","0.0","0.0","44","55","43","  170","  170",,"18.1","21.9","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-25","14.99",,,"0.07","0.0","0.0","53","63","45","  290","  320",,"29.1","38.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-26","10.29",,,"0.00","0.0","0.0","45","50","40","  300","  300",,"18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-27","4.47",,,"0.00","0.0","0.0","47","55","42","  160","  250",,"13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-28","9.17",,,"0.10","0.0","0.0","48","52","42","  320","  330",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-29","10.96",,,"0.00","0.0","0.0","41","44","35","  340","  340",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-30","8.50",,,"0.00","0.0","0.0","33","35","28","  320","  310",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2014-12-31","10.29",,,"0.00","0.0","0.0","29","32","27","  310","  310",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-01","13.87",,,"0.00","0.0","0.0","31","39","27","  240","  250",,"23.0","31.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-02","13.65",,,"0.00","0.0","0.0","39","42","35","  290","  290",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-03","9.62",,,"0.67","0.0","0.0","35","41","31","   50","   50",,"16.1","19.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-04","10.96",,,"0.31","0.0","0.0","45","57","41","  280","  280",,"30.0","44.1","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-05","20.80",,,"0.00","0.0","0.0","42","50","22","  300","  300",,"32.0","49.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-06","8.28",,,"0.05","1.0","0.0","21","22","18","  290","  310",,"21.0","25.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-07","19.91",,,"0.00","0.0","1.2","22","25","10","  310","  300",,"36.0","46.1",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-08","14.32",,,"0.00","0.0","0.0","13","21","8","  310","  320",,"28.0","36.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-09","16.11",,,"0.12","1.8","0.0","24","33","19","  270","  270",,"32.0","40.9","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-10","14.32",,,"0.00","0.0","1.2","22","24","17","  300","  280",,"21.9","30.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-11","8.72",,,"0.00","0.0","0.0","25","37","19","  270","  270",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-12","5.82",,,"0.39","0.0","0.0","36","39","34","  350","  360",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-13","14.09",,,"0.00","0.0","0.0","30","36","17","  350","  350",,"23.9","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-14","10.07",,,"0.00","0.0","0.0","22","32","17","   40","   60",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-15","9.62",,,"0.00","0.0","0.0","29","34","25","  260","  310",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-16","18.12",,,"0.00","0.0","0.0","34","42","20","  310","  320",,"36.9","46.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-17","10.07",,,"0.00","0.0","0.0","22","30","17","  310","  300",,"21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-18","5.37",,,"1.98","0.0","0.0","33","43","29","  270","  260",,"18.1","23.0","    1",,,,,"    1",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-19","15.21",,,"0.00","0.0","0.0","39","42","37","  310","  300",,"28.0","36.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-20","10.96",,,"0.00","0.0","0.0","37","40","32","  310","  310",,"18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-21","6.93",,,"0.00","0.0","0.0","31","35","25","   50","   50",,"12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-22","8.28",,,"0.00","0.0","0.0","34","39","31","  310","  310",,"19.9","23.9",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-23","9.84",,,"0.00","0.0","0.0","32","39","28","  320","  320",,"23.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-24","11.63",,,"0.73","4.1","3.1","35","40","32","  290","  290",,"23.9","31.1","    1","    1",,"    1",,"    1",,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-25","13.42",,,"0.00","0.0","1.2","38","42","30","  300","  290",,"25.1","31.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-26","18.57",,,"0.30","6.0","1.2","27","30","22","   40","   50",,"29.1","38.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-27","16.55",,,"0.25","5.0","9.1","24","28","19","  360","  360",,"28.0","38.0","    1","    1",,,,,,"    1","    1",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-28","12.30",,,"0.00","0.0","7.9","24","34","17","  310","  340",,"21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-29","6.93",,,"0.03","0.3","5.9","26","36","21","  210","  190",,"13.0","17.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-30","17.90",,,"0.15","1.5","7.1","34","37","20","  310","  310",,"36.0","46.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-01-31","21.47",,,"0.00","0.0","5.9","20","26","13","  330","  300",,"35.1","46.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-01","7.61",,,"0.04","0.4","5.1","27","36","20","  300","  300",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-02","16.78",,,"1.08","6.1","9.1","30","33","15","   50","   40",,"32.0","40.0","    1","    1",,"    1",,"    1",,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-03","11.86",,,"0.00","0.0","9.1","19","28","14","  310","  320",,"25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-04","6.04",,,"0.00","0.0","9.1","30","41","23","  210","  220",,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-05","17.67",,,"0.00","0.0","5.9","33","40","14","  330","  320",,"30.0","40.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-06","12.30",,,"0.00","0.0","5.9","18","27","12","  260","  260",,"23.0","31.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-07","7.61",,,"0.01","0.2","5.1","29","36","26","  260","  250",,"15.0","19.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-08","12.30",,,"0.00","0.0","3.9","33","36","30","   40","   50",,"19.9","25.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-09","16.78",,,"0.07","0.2","3.1","29","31","26","   50","   50",,"23.9","31.1","    1",,,"    1",,"    1",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-10","12.30",,,"0.00","0.0","3.9","30","39","26","  360","  360",,"21.0","25.1",,,,,,"    1",,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-11","9.17",,,"0.00","0.0","3.9","28","33","22","  170","   40",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-12","12.97",,,"0.00","0.0","3.9","32","40","17","  330","  320",,"33.1","40.9",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-13","17.22",,,"0.00","0.0","3.9","18","22","9","  320","  290",,"33.1","40.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-14","8.05",,,"0.05","0.6","3.9","23","32","16","  190","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-15","26.62",,,"0.01","0.2","5.1","20","26","5","  320","  320",,"36.9","48.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-16","13.42",,,"0.00","0.0","5.1","10","21","4","  310","  310",,"31.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-17","6.93",,,"0.13","3.2","7.9","19","28","14","   50","   50",,"15.0","21.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-18","6.71",,,"0.00","0.1","7.1","24","31","18","  250","  220",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-19","21.03",,,"0.00","0.0","5.1","22","27","9","  310","  290",,"32.0","40.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-20","17.22",,,"0.00","0.0","5.1","11","21","3","  290","  290",,"30.0","38.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2015-02-21","8.50",,,"0.60","3.6","5.1","20","32","14","  180","  170",,"18.1","23.9","    1",,,"    1",,"    1",,,,,,,,,,,,
